dataset,error_model,rate,analysis,metric,baseline,value,rel_change_pct,rel_std_pct,n
MAOL,split_errors,3.0,connected_components,metric_scc_max_size,50709.0,52201.0,2.942278490997653,0.00827315741324145,5
MAOL,split_errors,3.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,split_errors,5.0,basic_structure,metric_node_count,52445.0,54989.4,4.851558775860428,0.006219661142263358,5
MAOL,split_errors,5.0,basic_structure,metric_edge_count,6736968.0,6736954.8,-0.0001959338384891581,5.4254872169489495e-05,5
MAOL,split_errors,5.0,basic_structure,metric_total_synapses,26492194.0,26492167.4,-0.00010040693496918419,3.2698549357909306e-05,5
MAOL,split_errors,5.0,basic_structure,metric_weight_mean,3.932361560868331,3.932365317339408,9.552710295632422e-05,2.3975282157297388e-05,5
MAOL,split_errors,5.0,basic_structure,metric_weight_variance,52.68035125761817,52.68044184223832,0.00017195143537148923,4.743866284909487e-05,5
MAOL,split_errors,5.0,basic_structure,metric_weight_std,7.258123122241601,7.258129362462159,8.597567791238118e-05,2.371931135780123e-05,5
MAOL,split_errors,5.0,basic_structure,metric_weight_max,2589.0,2589.0,0.0,0.0,5
MAOL,split_errors,5.0,basic_structure,metric_density,0.0024494274809646,0.00222799172738054,-9.040306573879755,0.010821211790740309,5
MAOL,split_errors,5.0,degree_distribution,metric_total_degree_mean,256.915549623415,245.02739887461252,-4.627260111825877,0.0056891377562439715,5
MAOL,split_errors,5.0,degree_distribution,metric_in_degree_mean,128.4577748117075,122.51369943730626,-4.627260111825877,0.005689137756244801,5
MAOL,split_errors,5.0,degree_distribution,metric_out_degree_mean,128.4577748117075,122.51369943730626,-4.627260111825877,0.005689137756244801,5
MAOL,split_errors,5.0,degree_distribution,metric_total_degree_std,373.1623058805182,355.8301752597371,-4.644662750671998,0.5055920758890918,5
MAOL,split_errors,5.0,degree_distribution,metric_in_degree_max,11700.0,8113.0,-30.65811965811966,0.0,5
MAOL,split_errors,5.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,split_errors,5.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05597942749196676,-4.575987915569567,1.7614964562541877,5
MAOL,split_errors,5.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,split_errors,5.0,connected_components,metric_wcc_max_size,51503.0,54047.4,4.940294740112229,0.006333419967885402,5
MAOL,split_errors,5.0,connected_components,metric_scc_count,1705.0,1768.8,3.7419354838709653,0.167540842898366,5
MAOL,split_errors,5.0,connected_components,metric_scc_max_size,50709.0,53189.4,4.891439389457496,0.006670032745779947,5
MAOL,split_errors,5.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,split_errors,7.5,basic_structure,metric_node_count,52445.0,56248.8,7.252931642673283,0.011013083480365069,5
MAOL,split_errors,7.5,basic_structure,metric_edge_count,6736968.0,6736947.4,-0.0003057755358141448,6.19881614928885e-05,5
MAOL,split_errors,7.5,basic_structure,metric_total_synapses,26492194.0,26492151.6,-0.00016004714444756778,3.190456269362279e-05,5
MAOL,split_errors,7.5,basic_structure,metric_weight_mean,3.932361560868331,3.9323672914539065,0.00014572885749950367,3.576358715354268e-05,5
MAOL,split_errors,7.5,basic_structure,metric_weight_variance,52.68035125761817,52.68049324061,0.00026951792924335933,5.2558874871731105e-05,5
MAOL,split_errors,7.5,basic_structure,metric_weight_std,7.258123122241601,7.258132903206331,0.00013475887037142252,2.6279399422605976e-05,5
MAOL,split_errors,7.5,basic_structure,metric_weight_max,2589.0,2589.0,0.0,0.0,5
MAOL,split_errors,7.5,basic_structure,metric_density,0.0024494274809646,0.00212933683954972,-13.067977880644424,0.0178980976158744,5
MAOL,split_errors,7.5,degree_distribution,metric_total_degree_mean,256.915549623415,239.54102030301684,-6.76273948613295,0.009624720021584368,5
MAOL,split_errors,7.5,degree_distribution,metric_in_degree_mean,128.4577748117075,119.77051015150842,-6.76273948613295,0.009624720021583448,5
MAOL,split_errors,7.5,degree_distribution,metric_out_degree_mean,128.4577748117075,119.77051015150842,-6.76273948613295,0.009624720021583448,5
MAOL,split_errors,7.5,degree_distribution,metric_total_degree_std,373.1623058805182,350.8356209213124,-5.983102957444615,0.5867716001480408,5
MAOL,split_errors,7.5,degree_distribution,metric_in_degree_max,11700.0,8113.0,-30.65811965811966,0.0,5
MAOL,split_errors,7.5,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,split_errors,7.5,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05537455933981979,-3.446024866581406,1.8481179640058725,5
MAOL,split_errors,7.5,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,split_errors,7.5,connected_components,metric_wcc_max_size,51503.0,55306.8,7.385589188979289,0.011214514943357592,5
MAOL,split_errors,7.5,connected_components,metric_scc_count,1705.0,1797.4,5.419354838709682,0.1599786709323854,5
MAOL,split_errors,7.5,connected_components,metric_scc_max_size,50709.0,54420.2,7.318621940878339,0.014351223963131004,5
MAOL,split_errors,7.5,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,split_errors,10.0,basic_structure,metric_node_count,52445.0,57500.2,9.639050433787773,0.014441106857669165,5
MAOL,split_errors,10.0,basic_structure,metric_edge_count,6736968.0,6736942.6,-0.00037702420436571066,7.661302770364319e-05,5
MAOL,split_errors,10.0,basic_structure,metric_total_synapses,26492194.0,26492139.6,-0.00020534350608526376,6.323490335718341e-05,5
MAOL,split_errors,10.0,basic_structure,metric_weight_mean,3.932361560868331,3.9323683120002166,0.00017168136197625726,3.7609519988512384e-05,5
MAOL,split_errors,10.0,basic_structure,metric_weight_variance,52.68035125761817,52.680520822607676,0.00032187520670900517,5.198569038330327e-05,5
MAOL,split_errors,10.0,basic_structure,metric_weight_std,7.258123122241601,7.258134803281358,0.00016093747047359264,2.5992806423269895e-05,5
MAOL,split_errors,10.0,basic_structure,metric_weight_max,2589.0,2589.0,0.0,0.0,5
MAOL,split_errors,10.0,basic_structure,metric_density,0.0024494274809646,0.0020376599626304196,-16.810765843617613,0.021970337703486862,5
MAOL,split_errors,10.0,degree_distribution,metric_total_degree_mean,256.915549623415,234.32762729510105,-8.791963881292192,0.012077094767633249,5
MAOL,split_errors,10.0,degree_distribution,metric_in_degree_mean,128.4577748117075,117.16381364755053,-8.791963881292192,0.01207709476762519,5
MAOL,split_errors,10.0,degree_distribution,metric_out_degree_mean,128.4577748117075,117.16381364755053,-8.791963881292192,0.01207709476762519,5
MAOL,split_errors,10.0,degree_distribution,metric_total_degree_std,373.1623058805182,346.44721889443235,-7.159106524183523,0.5918619106228056,5
MAOL,split_errors,10.0,degree_distribution,metric_in_degree_max,11700.0,8113.0,-30.65811965811966,0.0,5
MAOL,split_errors,10.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,split_errors,10.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.054858611363601886,-2.482174899845526,1.8386720796594387,5
MAOL,split_errors,10.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,split_errors,10.0,connected_components,metric_wcc_max_size,51503.0,56558.2,9.815350562103173,0.014705237542482173,5
MAOL,split_errors,10.0,connected_components,metric_scc_count,1705.0,1827.6,7.1906158357771215,0.4107247249269583,5
MAOL,split_errors,10.0,connected_components,metric_scc_max_size,50709.0,55641.4,9.726872941686883,0.023320113587875103,5
MAOL,split_errors,10.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,split_errors,15.0,basic_structure,metric_node_count,52445.0,59982.2,14.371627419201063,0.03157169916799574,5
MAOL,split_errors,15.0,basic_structure,metric_edge_count,6736968.0,6736929.2,-0.0005759267373663306,4.134912998602374e-05,5
MAOL,split_errors,15.0,basic_structure,metric_total_synapses,26492194.0,26492107.4,-0.00032688874315766416,3.090644661662786e-05,5
MAOL,split_errors,15.0,basic_structure,metric_weight_mean,3.932361560868331,3.9323713539993754,0.00024903943578778487,2.648949502100896e-05,5
MAOL,split_errors,15.0,basic_structure,metric_weight_variance,52.68035125761817,52.680609015927985,0.0004892873788064843,2.7216343886166296e-05,5
MAOL,split_errors,15.0,basic_structure,metric_weight_std,7.258123122241601,7.258140878760001,0.0002446433892148209,1.3608137594569614e-05,5
MAOL,split_errors,15.0,basic_structure,metric_weight_max,2589.0,2589.0,0.0,0.0,5
MAOL,split_errors,15.0,basic_structure,metric_density,0.0024494274809646,0.0018725117084793402,-23.5530864648447,0.04223244805692901,5
MAOL,split_errors,15.0,degree_distribution,metric_total_degree_mean,256.915549623415,224.63096432080255,-12.56622471856413,0.024167736544672375,5
MAOL,split_errors,15.0,degree_distribution,metric_in_degree_mean,128.4577748117075,112.31548216040127,-12.56622471856413,0.024167736544665475,5
MAOL,split_errors,15.0,degree_distribution,metric_out_degree_mean,128.4577748117075,112.31548216040127,-12.56622471856413,0.024167736544665475,5
MAOL,split_errors,15.0,degree_distribution,metric_total_degree_std,373.1623058805182,336.83638968337954,-9.734615641690713,0.6263857497236864,5
MAOL,split_errors,15.0,degree_distribution,metric_in_degree_max,11700.0,8113.0,-30.65811965811966,0.0,5
MAOL,split_errors,15.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,split_errors,15.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.053538329032867836,-0.015736151721538034,1.9540954954902934,5
MAOL,split_errors,15.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,split_errors,15.0,connected_components,metric_wcc_max_size,51503.0,59040.0,14.634098984525174,0.03159558954904839,5
MAOL,split_errors,15.0,connected_components,metric_scc_count,1705.0,1888.8,10.78005865102639,0.309019117239167,5
MAOL,split_errors,15.0,connected_components,metric_scc_max_size,50709.0,58061.8,14.499990139817395,0.041448436073816174,5
MAOL,split_errors,15.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,split_errors,20.0,basic_structure,metric_node_count,52445.0,62431.0,19.040899990466205,0.023600722199280465,5
MAOL,split_errors,20.0,basic_structure,metric_edge_count,6736968.0,6736916.2,-0.0007688918813302028,6.664702673559871e-05,5
MAOL,split_errors,20.0,basic_structure,metric_total_synapses,26492194.0,26492079.6,-0.00043182531427374374,4.2878960711711314e-05,5
MAOL,split_errors,20.0,basic_structure,metric_weight_mean,3.932361560868331,3.932374815647095,0.00033706917735656835,3.3418158669816426e-05,5
MAOL,split_errors,20.0,basic_structure,metric_weight_variance,52.68035125761817,52.68069235697617,0.0006474887692531716,3.756468493847328e-05,5
MAOL,split_errors,20.0,basic_structure,metric_weight_std,7.258123122241601,7.258146619969476,0.0003237438588299992,1.8782281099784567e-05,5
MAOL,split_errors,20.0,basic_structure,metric_weight_max,2589.0,2589.0,0.0,0.0,5
MAOL,split_errors,20.0,basic_structure,metric_density,0.0024494274809646,0.00172849278144666,-29.432783992201767,0.028000324267777217,5
MAOL,split_errors,20.0,degree_distribution,metric_total_degree_mean,256.915549623415,215.81959171344005,-15.995901365337026,0.016675265470739716,5
MAOL,split_errors,20.0,degree_distribution,metric_in_degree_mean,128.4577748117075,107.90979585672002,-15.995901365337026,0.01667526547074115,5
MAOL,split_errors,20.0,degree_distribution,metric_out_degree_mean,128.4577748117075,107.90979585672002,-15.995901365337026,0.01667526547074115,5
MAOL,split_errors,20.0,degree_distribution,metric_total_degree_std,373.1623058805182,327.39882634837306,-12.263692985860693,0.5803763340863496,5
MAOL,split_errors,20.0,degree_distribution,metric_in_degree_max,11700.0,8113.0,-30.65811965811966,0.0,5
MAOL,split_errors,20.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,split_errors,20.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05244339806961472,2.0297204081543656,1.964841646794748,5
MAOL,split_errors,20.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,split_errors,20.0,connected_components,metric_wcc_max_size,51503.0,61488.8,19.38877346950664,0.02360184284258819,5
MAOL,split_errors,20.0,connected_components,metric_scc_count,1705.0,1934.2,13.442815249266864,0.49960209827675905,5
MAOL,split_errors,20.0,connected_components,metric_scc_max_size,50709.0,60465.6,19.240371531680765,0.03624686814849603,5
MAOL,split_errors,20.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,basic_structure,metric_total_synapses,26492194.0,26492174.8,-7.247417861750123e-05,0.00034942684528362934,5
MAOL,synapse_count_measurement,0.5,basic_structure,metric_weight_mean,3.932361560868331,3.9323587109215894,-7.247417862264684e-05,0.00034942684528160357,5
MAOL,synapse_count_measurement,0.5,basic_structure,metric_weight_variance,52.68035125761817,52.68092163309824,0.001082710092947319,0.01586788890839527,5
MAOL,synapse_count_measurement,0.5,basic_structure,metric_weight_std,7.258123122241601,7.258162391507628,0.000541038852126266,0.007933860924908269,5
MAOL,synapse_count_measurement,0.5,basic_structure,metric_weight_max,2589.0,2598.4,0.3630745461568208,0.5116020298122348,5
MAOL,synapse_count_measurement,0.5,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,0.5,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,0.5,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,basic_structure,metric_total_synapses,26492194.0,26492136.4,-0.0002174225358665655,0.0005376610073300328,5
MAOL,synapse_count_measurement,1.0,basic_structure,metric_weight_mean,3.932361560868331,3.9323530110281064,-0.0002174225358566473,0.0005376610073325667,5
MAOL,synapse_count_measurement,1.0,basic_structure,metric_weight_variance,52.68035125761817,52.68486441614108,0.008567062320524677,0.028830124445923668,5
MAOL,synapse_count_measurement,1.0,basic_structure,metric_weight_std,7.258123122241601,7.258433944149627,0.004282400598488319,0.014414347065250346,5
MAOL,synapse_count_measurement,1.0,basic_structure,metric_weight_max,2589.0,2608.4,0.7493240633449244,1.0360130829002852,5
MAOL,synapse_count_measurement,1.0,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,1.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,1.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,basic_structure,metric_total_synapses,26492194.0,26491851.0,-0.0012947210034774772,0.0012032961394216586,5
MAOL,synapse_count_measurement,2.0,basic_structure,metric_weight_mean,3.932361560868331,3.9323106477572694,-0.0012947210034906912,0.0012032961394226316,5
MAOL,synapse_count_measurement,2.0,basic_structure,metric_weight_variance,52.68035125761817,52.70342801373213,0.04380524344097173,0.05891817927375126,5
MAOL,synapse_count_measurement,2.0,basic_structure,metric_weight_std,7.258123122241601,7.259712352701665,0.021895887315462367,0.02945252322256967,5
MAOL,synapse_count_measurement,2.0,basic_structure,metric_weight_max,2589.0,2627.6,1.490923136346076,2.0710467158920025,5
MAOL,synapse_count_measurement,2.0,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,2.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,2.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,basic_structure,metric_total_synapses,26492194.0,26491865.6,-0.001239610430145989,0.0019059200354360857,5
MAOL,synapse_count_measurement,3.0,basic_structure,metric_weight_mean,3.932361560868331,3.9323128149042716,-0.0012396104301430552,0.0019059200354393075,5
MAOL,synapse_count_measurement,3.0,basic_structure,metric_weight_variance,52.68035125761817,52.73895856007566,0.11125078147426629,0.08789330169644542,5
MAOL,synapse_count_measurement,3.0,basic_structure,metric_weight_std,7.258123122241601,7.262158659605809,0.055600288066784895,0.043921999459747084,5
MAOL,synapse_count_measurement,3.0,basic_structure,metric_weight_max,2589.0,2646.8,2.232522209347245,3.0996758391014403,5
MAOL,synapse_count_measurement,3.0,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,3.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,3.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,basic_structure,metric_total_synapses,26492194.0,26491707.6,-0.0018360125250423197,0.003019488105884896,5
MAOL,synapse_count_measurement,5.0,basic_structure,metric_weight_mean,3.932361560868331,3.9322893622175434,-0.0018360125250468228,0.003019488105879829,5
MAOL,synapse_count_measurement,5.0,basic_structure,metric_weight_variance,52.68035125761817,52.85395565520885,0.32954297654872683,0.14348342355490018,5
MAOL,synapse_count_measurement,5.0,basic_structure,metric_weight_std,7.258123122241601,7.27007074448152,0.16461035502837407,0.07162457828101922,5
MAOL,synapse_count_measurement,5.0,basic_structure,metric_weight_max,2589.0,2692.0,3.9783700270374664,4.700071024548076,5
MAOL,synapse_count_measurement,5.0,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,5.0,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,5.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,basic_structure,metric_total_synapses,26492194.0,26491276.0,-0.0034651716652837434,0.0058351035490717,5
MAOL,synapse_count_measurement,7.5,basic_structure,metric_weight_mean,3.932361560868331,3.932225297789748,-0.003465171665272488,0.00583510354906761,5
MAOL,synapse_count_measurement,7.5,basic_structure,metric_weight_variance,52.68035125761817,53.07515451867423,0.7494317171982954,0.21034050874510352,5
MAOL,synapse_count_measurement,7.5,basic_structure,metric_weight_std,7.258123122241601,7.285265725033083,0.3739617299726838,0.10477762072972846,5
MAOL,synapse_count_measurement,7.5,basic_structure,metric_weight_max,2589.0,2777.4,7.276940903823874,4.629106599242099,5
MAOL,synapse_count_measurement,7.5,basic_structure,metric_density,0.0024494274809646,0.0024494274809646,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,degree_distribution,metric_total_degree_mean,256.915549623415,256.915549623415,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,degree_distribution,metric_in_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,degree_distribution,metric_out_degree_mean,128.4577748117075,128.4577748117075,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,degree_distribution,metric_total_degree_std,373.1623058805182,373.1623058805182,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,degree_distribution,metric_in_degree_max,11700.0,11700.0,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,degree_distribution,metric_out_degree_max,15947.0,15947.0,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05352990548572421,0.0,1.296264927229836e-14,5
MAOL,synapse_count_measurement,7.5,connected_components,metric_wcc_count,821.0,821.0,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,connected_components,metric_wcc_max_size,51503.0,51503.0,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,connected_components,metric_scc_count,1705.0,1705.0,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,connected_components,metric_scc_max_size,50709.0,50709.0,0.0,0.0,5
MAOL,synapse_count_measurement,7.5,reciprocity,metric_reciprocity,0.2776333037886953,0.2776333037886953,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,basic_structure,metric_edge_count,6736968.0,6736968.0,0.0,0.0,5
MAOL,synapse_count_measurement,10.0,basic_structure,metric_total_synapses,26492194.0,26491101.8,-0.004122723848388151,0.007149270722848056,5
MAOL,synapse_count_measurement,10.0,basic_structure,metric_weight_mean,3.932361560868331,3.9321994404604568,-0.004122723848377114,0.007149270722847203,5
MAOL,synapse_count_measurement,10.0,basic_structure,metric_weight_variance,52.68035125761817,53.384983629488715,1.3375620227449556,0.27120609177958865,5
MAOL,synapse_count_measurement,10.0,basic_structure,metric_weight_std,7.258123122241601,7.306496290112167,0.666469375840879,0.1347058921758772,5
