dataset,error_model,rate,analysis,metric,mean,std,n
MAOL,synapse_count_measurement,10.0,connected_components,metric_scc_count,1705.0,0.0,5
MAOL,synapse_count_measurement,10.0,connected_components,metric_scc_max_size,50709.0,0.0,5
MAOL,synapse_count_measurement,10.0,reciprocity,metric_reciprocity,0.2776333037886953,0.0,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_node_count,52445.0,0.0,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_edge_count,6736968.0,0.0,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_total_synapses,26491674.6,2969.9728348926024,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_weight_mean,3.932284463871581,0.0004408471043488328,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_weight_variance,54.26917593183977,0.20804413725942805,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_weight_std,7.366748031604769,0.014119868520193776,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_weight_max,3033.6,136.97532624527673,5
MAOL,synapse_count_measurement,15.0,basic_structure,metric_density,0.0024494274809646,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_total_degree_mean,256.915549623415,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_in_degree_mean,128.4577748117075,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_out_degree_mean,128.4577748117075,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_total_degree_std,373.1623058805182,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_in_degree_max,11700.0,0.0,5
MAOL,synapse_count_measurement,15.0,degree_distribution,metric_out_degree_max,15947.0,0.0,5
MAOL,synapse_count_measurement,15.0,assortativity,metric_degree_assortativity,-0.05352990548572421,6.938893903907228e-18,5
MAOL,synapse_count_measurement,15.0,connected_components,metric_wcc_count,821.0,0.0,5
MAOL,synapse_count_measurement,15.0,connected_components,metric_wcc_max_size,51503.0,0.0,5
MAOL,synapse_count_measurement,15.0,connected_components,metric_scc_count,1705.0,0.0,5
MAOL,synapse_count_measurement,15.0,connected_components,metric_scc_max_size,50709.0,0.0,5
MAOL,synapse_count_measurement,15.0,reciprocity,metric_reciprocity,0.2776333037886953,0.0,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_node_count,52445.0,0.0,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_edge_count,6736968.0,0.0,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_total_synapses,26505938.6,3920.244818885678,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_weight_mean,3.934401736805043,0.0005819004660383747,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_weight_variance,55.48354687974173,0.2731551229415436,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_weight_std,7.448705306295167,0.018334113339827825,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_weight_max,3204.6,162.53565762625752,5
MAOL,synapse_count_measurement,20.0,basic_structure,metric_density,0.0024494274809646,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_total_degree_mean,256.915549623415,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_in_degree_mean,128.4577748117075,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_out_degree_mean,128.4577748117075,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_total_degree_std,373.1623058805182,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_in_degree_max,11700.0,0.0,5
MAOL,synapse_count_measurement,20.0,degree_distribution,metric_out_degree_max,15947.0,0.0,5
MAOL,synapse_count_measurement,20.0,assortativity,metric_degree_assortativity,-0.05352990548572421,6.938893903907228e-18,5
MAOL,synapse_count_measurement,20.0,connected_components,metric_wcc_count,821.0,0.0,5
MAOL,synapse_count_measurement,20.0,connected_components,metric_wcc_max_size,51503.0,0.0,5
MAOL,synapse_count_measurement,20.0,connected_components,metric_scc_count,1705.0,0.0,5
MAOL,synapse_count_measurement,20.0,connected_components,metric_scc_max_size,50709.0,0.0,5
MAOL,synapse_count_measurement,20.0,reciprocity,metric_reciprocity,0.2776333037886953,0.0,5
MCNS,false_synapses,0.0,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,0.0,basic_structure,metric_edge_count,6239112.0,0.0,5
MCNS,false_synapses,0.0,basic_structure,metric_total_synapses,89797169.0,0.0,5
MCNS,false_synapses,0.0,basic_structure,metric_weight_mean,14.392620135685977,1.7763568394002505e-15,5
MCNS,false_synapses,0.0,basic_structure,metric_weight_variance,414.009432483822,0.0,5
MCNS,false_synapses,0.0,basic_structure,metric_weight_std,20.347221738699904,0.0,5
MCNS,false_synapses,0.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,0.0,basic_structure,metric_density,0.0002245357256781,0.0,5
MCNS,false_synapses,0.0,degree_distribution,metric_total_degree_mean,74.85706744093969,0.0,5
MCNS,false_synapses,0.0,degree_distribution,metric_in_degree_mean,37.42853372046984,0.0,5
MCNS,false_synapses,0.0,degree_distribution,metric_out_degree_mean,37.42853372046984,0.0,5
MCNS,false_synapses,0.0,degree_distribution,metric_total_degree_std,125.87163733424268,0.0,5
MCNS,false_synapses,0.0,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,0.0,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,0.0,assortativity,metric_degree_assortativity,-0.0568881377134471,0.0,5
MCNS,false_synapses,0.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,0.0,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,0.0,connected_components,metric_scc_count,8859.0,0.0,5
MCNS,false_synapses,0.0,connected_components,metric_scc_max_size,157789.0,0.0,5
MCNS,false_synapses,0.0,reciprocity,metric_reciprocity,0.1567291661257227,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_edge_count,6254710.0,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_total_synapses,89875159.0,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_weight_mean,14.36919681328151,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_weight_variance,413.1964332005849,5.684341886080802e-14,5
MCNS,false_synapses,0.25,basic_structure,metric_weight_std,20.32723378132364,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,0.25,basic_structure,metric_density,0.0002250970729098,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_total_degree_mean,75.04421274910915,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_in_degree_mean,37.522106374554575,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_out_degree_mean,37.522106374554575,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_total_degree_std,125.8689312590697,0.00045095040839522767,5
MCNS,false_synapses,0.25,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,0.25,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,0.25,assortativity,metric_degree_assortativity,-0.0565567527452505,6.1427266719323e-07,5
MCNS,false_synapses,0.25,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,0.25,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,0.25,connected_components,metric_scc_count,8766.2,5.192301994298868,5
MCNS,false_synapses,0.25,connected_components,metric_scc_max_size,157881.2,4.791659420284375,5
MCNS,false_synapses,0.25,reciprocity,metric_reciprocity,0.15684673202133692,1.377122616264421e-05,5
MCNS,false_synapses,0.5,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_edge_count,6270308.0,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_total_synapses,89953149.0,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_weight_mean,14.345890026454843,1.7763568394002505e-15,5
MCNS,false_synapses,0.5,basic_structure,metric_weight_variance,412.3863896179731,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_weight_std,20.30729892472096,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,0.5,basic_structure,metric_density,0.0002256584201414,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_total_degree_mean,75.23135805727861,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_in_degree_mean,37.615679028639306,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_out_degree_mean,37.615679028639306,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_total_degree_std,125.9045470488248,0.0006974796960033505,5
MCNS,false_synapses,0.5,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,0.5,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,0.5,assortativity,metric_degree_assortativity,-0.0562856337939109,2.2289571299704588e-06,5
MCNS,false_synapses,0.5,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,0.5,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,0.5,connected_components,metric_scc_count,8739.8,1.5999999999999999,5
MCNS,false_synapses,0.5,connected_components,metric_scc_max_size,157907.4,1.8547236990991407,5
MCNS,false_synapses,0.5,reciprocity,metric_reciprocity,0.15702450763840264,6.40983772657817e-06,5
MCNS,false_synapses,0.75,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_edge_count,6285905.0,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_total_synapses,90031134.0,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_weight_mean,14.32270039079496,1.7763568394002505e-15,5
MCNS,false_synapses,0.75,basic_structure,metric_weight_variance,411.57933947052754,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_weight_std,20.28741825542441,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,0.75,basic_structure,metric_density,0.00022621973138460002,2.710505431213761e-20,5
MCNS,false_synapses,0.75,degree_distribution,metric_total_degree_mean,75.41849136741574,0.0,5
MCNS,false_synapses,0.75,degree_distribution,metric_in_degree_mean,37.70924568370787,0.0,5
MCNS,false_synapses,0.75,degree_distribution,metric_out_degree_mean,37.70924568370787,0.0,5
MCNS,false_synapses,0.75,degree_distribution,metric_total_degree_std,125.95772533684979,0.0015012600765034587,5
MCNS,false_synapses,0.75,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,0.75,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,0.75,assortativity,metric_degree_assortativity,-0.05603010387484596,2.33112553166435e-06,5
MCNS,false_synapses,0.75,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,0.75,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,0.75,connected_components,metric_scc_count,8723.8,5.075431016179809,5
MCNS,false_synapses,0.75,connected_components,metric_scc_max_size,157924.0,5.329165037789691,5
MCNS,false_synapses,0.75,reciprocity,metric_reciprocity,0.15716432700746924,3.831839603185808e-06,5
MCNS,false_synapses,1.0,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_edge_count,6301503.0,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_total_synapses,90109124.0,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_weight_mean,14.29962407381223,1.7763568394002505e-15,5
MCNS,false_synapses,1.0,basic_structure,metric_weight_variance,410.7751654136273,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_weight_std,20.26758903800912,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,1.0,basic_structure,metric_density,0.0002267810786163,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_total_degree_mean,75.6056366755852,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_in_degree_mean,37.8028183377926,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_out_degree_mean,37.8028183377926,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_total_degree_std,125.99221359358596,0.0014273106352486878,5
MCNS,false_synapses,1.0,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,1.0,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,1.0,assortativity,metric_degree_assortativity,-0.05575908166490752,2.694836983549989e-06,5
MCNS,false_synapses,1.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,1.0,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,1.0,connected_components,metric_scc_count,8708.2,2.7129319932501073,5
MCNS,false_synapses,1.0,connected_components,metric_scc_max_size,157939.8,2.7129319932501073,5
MCNS,false_synapses,1.0,reciprocity,metric_reciprocity,0.15735452833736802,1.2941547216172676e-05,5
MCNS,false_synapses,2.0,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_edge_count,6363894.0,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_total_synapses,90421079.0,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_weight_mean,14.20845146069372,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_weight_variance,407.5875240858738,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_weight_std,20.188796994518366,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,2.0,basic_structure,metric_density,0.0002290264315545,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_total_degree_mean,76.35420591023072,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_in_degree_mean,38.17710295511536,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_out_degree_mean,38.17710295511536,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_total_degree_std,126.2141219237661,0.0015032572738784041,5
MCNS,false_synapses,2.0,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,2.0,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,2.0,assortativity,metric_degree_assortativity,-0.054758671706714876,3.819854789052994e-06,5
MCNS,false_synapses,2.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,2.0,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,2.0,connected_components,metric_scc_count,8642.8,3.1240998703626617,5
MCNS,false_synapses,2.0,connected_components,metric_scc_max_size,158006.4,3.0724582991474434,5
MCNS,false_synapses,2.0,reciprocity,metric_reciprocity,0.1580314261308674,1.2778856699991872e-05,5
MCNS,false_synapses,5.0,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,5.0,basic_structure,metric_edge_count,6551068.0,0.0,5
MCNS,false_synapses,5.0,basic_structure,metric_total_synapses,91356949.0,0.0,5
MCNS,false_synapses,5.0,basic_structure,metric_weight_mean,13.94535196398511,0.0,5
MCNS,false_synapses,5.0,basic_structure,metric_weight_variance,398.2956447466525,0.0,5
MCNS,false_synapses,5.0,basic_structure,metric_weight_std,19.9573456337924,0.0,5
MCNS,false_synapses,5.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,5.0,basic_structure,metric_density,0.00023576252635740003,2.710505431213761e-20,5
MCNS,false_synapses,5.0,degree_distribution,metric_total_degree_mean,78.5999256121996,0.0,5
MCNS,false_synapses,5.0,degree_distribution,metric_in_degree_mean,39.2999628060998,0.0,5
MCNS,false_synapses,5.0,degree_distribution,metric_out_degree_mean,39.2999628060998,0.0,5
MCNS,false_synapses,5.0,degree_distribution,metric_total_degree_std,127.78234470059974,0.0031178135922048634,5
MCNS,false_synapses,5.0,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,5.0,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,5.0,assortativity,metric_degree_assortativity,-0.05164086309028974,1.0788023434723042e-05,5
MCNS,false_synapses,5.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,5.0,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,5.0,connected_components,metric_scc_count,8542.8,5.491812087098393,5
MCNS,false_synapses,5.0,connected_components,metric_scc_max_size,158108.0,5.440588203494177,5
MCNS,false_synapses,5.0,reciprocity,metric_reciprocity,0.15841588752947994,2.9481656702531802e-05,5
MCNS,false_synapses,10.0,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,10.0,basic_structure,metric_edge_count,6863023.0,0.0,5
MCNS,false_synapses,10.0,basic_structure,metric_total_synapses,92916724.0,0.0,5
MCNS,false_synapses,10.0,basic_structure,metric_weight_mean,13.538745826729706,1.7763568394002505e-15,5
MCNS,false_synapses,10.0,basic_structure,metric_weight_variance,383.6632380091986,0.0,5
MCNS,false_synapses,10.0,basic_structure,metric_weight_std,19.587323400842664,0.0,5
MCNS,false_synapses,10.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,10.0,basic_structure,metric_density,0.0002469892910482,0.0,5
MCNS,false_synapses,10.0,degree_distribution,metric_total_degree_mean,82.34277178542719,0.0,5
MCNS,false_synapses,10.0,degree_distribution,metric_in_degree_mean,41.1713858927136,0.0,5
MCNS,false_synapses,10.0,degree_distribution,metric_out_degree_mean,41.1713858927136,0.0,5
MCNS,false_synapses,10.0,degree_distribution,metric_total_degree_std,136.37218395038934,0.013494686485195605,5
MCNS,false_synapses,10.0,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,10.0,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,10.0,assortativity,metric_degree_assortativity,-0.025356858338372156,0.00010435719516453136,5
MCNS,false_synapses,10.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,10.0,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,10.0,connected_components,metric_scc_count,8486.4,2.244994432064365,5
MCNS,false_synapses,10.0,connected_components,metric_scc_max_size,158165.4,2.5768197453450252,5
MCNS,false_synapses,10.0,reciprocity,metric_reciprocity,0.15736418667915875,4.697144453108551e-05,5
MCNS,false_synapses,15.0,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,15.0,basic_structure,metric_edge_count,7174979.0,0.0,5
MCNS,false_synapses,15.0,basic_structure,metric_total_synapses,94476504.0,0.0,5
MCNS,false_synapses,15.0,basic_structure,metric_weight_mean,13.167495542495663,0.0,5
MCNS,false_synapses,15.0,basic_structure,metric_weight_variance,370.0143917786277,0.0,5
MCNS,false_synapses,15.0,basic_structure,metric_weight_std,19.23575815450557,0.0,5
MCNS,false_synapses,15.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,15.0,basic_structure,metric_density,0.0002582160917275,0.0,5
MCNS,false_synapses,15.0,degree_distribution,metric_total_degree_mean,86.0856299566871,0.0,5
MCNS,false_synapses,15.0,degree_distribution,metric_in_degree_mean,43.04281497834355,0.0,5
MCNS,false_synapses,15.0,degree_distribution,metric_out_degree_mean,43.04281497834355,0.0,5
MCNS,false_synapses,15.0,degree_distribution,metric_total_degree_std,150.69872523547338,0.013846684732590629,5
MCNS,false_synapses,15.0,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,15.0,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,15.0,assortativity,metric_degree_assortativity,0.05706999347690776,0.00011190055793236239,5
MCNS,false_synapses,15.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,15.0,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,15.0,connected_components,metric_scc_count,8460.0,4.979959839195493,5
MCNS,false_synapses,15.0,connected_components,metric_scc_max_size,158192.0,4.979959839195493,5
MCNS,false_synapses,15.0,reciprocity,metric_reciprocity,0.15894497545004072,3.0414368162885236e-05,5
MCNS,false_synapses,20.0,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,false_synapses,20.0,basic_structure,metric_edge_count,7373261.0,0.0,5
MCNS,false_synapses,20.0,basic_structure,metric_total_synapses,95467914.0,0.0,5
MCNS,false_synapses,20.0,basic_structure,metric_weight_mean,12.947854958613291,0.0,5
MCNS,false_synapses,20.0,basic_structure,metric_weight_variance,361.8096229506365,0.0,5
MCNS,false_synapses,20.0,basic_structure,metric_weight_std,19.021293934710027,0.0,5
MCNS,false_synapses,20.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,false_synapses,20.0,basic_structure,metric_density,0.0002653519457976,0.0,5
MCNS,false_synapses,20.0,degree_distribution,metric_total_degree_mean,88.46462380169652,0.0,5
MCNS,false_synapses,20.0,degree_distribution,metric_in_degree_mean,44.23231190084826,0.0,5
MCNS,false_synapses,20.0,degree_distribution,metric_out_degree_mean,44.23231190084826,0.0,5
MCNS,false_synapses,20.0,degree_distribution,metric_total_degree_std,163.7723180158571,0.0,5
MCNS,false_synapses,20.0,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,false_synapses,20.0,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,false_synapses,20.0,assortativity,metric_degree_assortativity,0.1459896440947969,0.0,5
MCNS,false_synapses,20.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,false_synapses,20.0,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,false_synapses,20.0,connected_components,metric_scc_count,8446.0,0.0,5
MCNS,false_synapses,20.0,connected_components,metric_scc_max_size,158206.0,0.0,5
MCNS,false_synapses,20.0,reciprocity,metric_reciprocity,0.1602369540784157,0.0,5
MCNS,merge_errors,0.0,basic_structure,metric_node_count,166694.0,0.0,5
MCNS,merge_errors,0.0,basic_structure,metric_edge_count,6239112.0,0.0,5
MCNS,merge_errors,0.0,basic_structure,metric_total_synapses,89797169.0,0.0,5
MCNS,merge_errors,0.0,basic_structure,metric_weight_mean,14.392620135685977,1.7763568394002505e-15,5
MCNS,merge_errors,0.0,basic_structure,metric_weight_variance,414.009432483822,0.0,5
MCNS,merge_errors,0.0,basic_structure,metric_weight_std,20.347221738699904,0.0,5
MCNS,merge_errors,0.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,merge_errors,0.0,basic_structure,metric_density,0.0002245357256781,0.0,5
MCNS,merge_errors,0.0,degree_distribution,metric_total_degree_mean,74.85706744093969,0.0,5
MCNS,merge_errors,0.0,degree_distribution,metric_in_degree_mean,37.42853372046984,0.0,5
MCNS,merge_errors,0.0,degree_distribution,metric_out_degree_mean,37.42853372046984,0.0,5
MCNS,merge_errors,0.0,degree_distribution,metric_total_degree_std,125.87163733424268,0.0,5
MCNS,merge_errors,0.0,degree_distribution,metric_in_degree_max,6660.0,0.0,5
MCNS,merge_errors,0.0,degree_distribution,metric_out_degree_max,7570.0,0.0,5
MCNS,merge_errors,0.0,assortativity,metric_degree_assortativity,-0.0568881377134471,0.0,5
MCNS,merge_errors,0.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,merge_errors,0.0,connected_components,metric_wcc_max_size,165820.0,0.0,5
MCNS,merge_errors,0.0,connected_components,metric_scc_count,8859.0,0.0,5
MCNS,merge_errors,0.0,connected_components,metric_scc_max_size,157789.0,0.0,5
MCNS,merge_errors,0.0,reciprocity,metric_reciprocity,0.1567291661257227,0.0,5
MCNS,merge_errors,0.5,basic_structure,metric_node_count,166361.0,0.0,5
MCNS,merge_errors,0.5,basic_structure,metric_edge_count,6232093.0,1341.7974511825546,5
MCNS,merge_errors,0.5,basic_structure,metric_total_synapses,89796648.6,228.97999912656127,5
MCNS,merge_errors,0.5,basic_structure,metric_weight_mean,14.40874722431891,0.0030671367012775255,5
MCNS,merge_errors,0.5,basic_structure,metric_weight_variance,415.11173851028707,0.238836953947284,5
MCNS,merge_errors,0.5,basic_structure,metric_weight_std,20.374290273609624,0.005861483024250081,5
MCNS,merge_errors,0.5,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,merge_errors,0.5,basic_structure,metric_density,0.00022518190643432,4.848266996414245e-08,5
MCNS,merge_errors,0.5,degree_distribution,metric_total_degree_mean,74.92252390884883,0.016131153950537224,5
MCNS,merge_errors,0.5,degree_distribution,metric_in_degree_mean,37.461261954424415,0.008065576975268612,5
MCNS,merge_errors,0.5,degree_distribution,metric_out_degree_mean,37.461261954424415,0.008065576975268612,5
MCNS,merge_errors,0.5,degree_distribution,metric_total_degree_std,125.72286595384756,0.03326675468333989,5
MCNS,merge_errors,0.5,degree_distribution,metric_in_degree_max,6642.4,2.727636339397171,5
MCNS,merge_errors,0.5,degree_distribution,metric_out_degree_max,7540.6,4.317406628984581,5
MCNS,merge_errors,0.5,assortativity,metric_degree_assortativity,-0.05679008432455822,5.594590238912088e-05,5
MCNS,merge_errors,0.5,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,merge_errors,0.5,connected_components,metric_wcc_max_size,165487.0,0.0,5
MCNS,merge_errors,0.5,connected_components,metric_scc_count,8848.8,1.16619037896906,5
MCNS,merge_errors,0.5,connected_components,metric_scc_max_size,157466.2,1.1661903789690602,5
MCNS,merge_errors,0.5,reciprocity,metric_reciprocity,0.1567670515935184,1.9862536546182884e-05,5
MCNS,merge_errors,1.0,basic_structure,metric_node_count,166028.0,0.0,5
MCNS,merge_errors,1.0,basic_structure,metric_edge_count,6224641.0,543.3713279148984,5
MCNS,merge_errors,1.0,basic_structure,metric_total_synapses,89795512.8,306.1806002998884,5
MCNS,merge_errors,1.0,basic_structure,metric_weight_mean,14.425814029036625,0.0012215052284740109,5
MCNS,merge_errors,1.0,basic_structure,metric_weight_variance,416.57878649033717,0.2009598495734486,5
MCNS,merge_errors,1.0,basic_structure,metric_weight_std,20.41026120011913,0.004922727767227506,5
MCNS,merge_errors,1.0,basic_structure,metric_weight_max,2591.0,0.0,5
MCNS,merge_errors,1.0,basic_structure,metric_density,0.00022581576177154003,1.971227102125983e-08,5
MCNS,merge_errors,1.0,degree_distribution,metric_total_degree_mean,74.98302695930806,0.006545538438274224,5
MCNS,merge_errors,1.0,degree_distribution,metric_in_degree_mean,37.49151347965403,0.003272769219137112,5
MCNS,merge_errors,1.0,degree_distribution,metric_out_degree_mean,37.49151347965403,0.003272769219137112,5
MCNS,merge_errors,1.0,degree_distribution,metric_total_degree_std,125.5820187708022,0.010011514773939403,5
MCNS,merge_errors,1.0,degree_distribution,metric_in_degree_max,6625.6,3.6660605559646724,5
MCNS,merge_errors,1.0,degree_distribution,metric_out_degree_max,7507.2,4.621688003316537,5
MCNS,merge_errors,1.0,assortativity,metric_degree_assortativity,-0.05670797852651864,2.4947112619818087e-05,5
MCNS,merge_errors,1.0,connected_components,metric_wcc_count,875.0,0.0,5
MCNS,merge_errors,1.0,connected_components,metric_wcc_max_size,165154.0,0.0,5
MCNS,merge_errors,1.0,connected_components,metric_scc_count,8841.6,2.5768197453450252,5
MCNS,merge_errors,1.0,connected_components,metric_scc_max_size,157140.4,2.576819745345025,5
MCNS,merge_errors,1.0,reciprocity,metric_reciprocity,0.15674150705662218,2.207775837571667e-05,5
MCNS,merge_errors,2.0,basic_structure,metric_node_count,165363.0,0.0,5
MCNS,merge_errors,2.0,basic_structure,metric_edge_count,6209642.8,1076.1370544684353,5
MCNS,merge_errors,2.0,basic_structure,metric_total_synapses,89791570.2,477.39350644934416,5
MCNS,merge_errors,2.0,basic_structure,metric_weight_mean,14.46002221213314,0.0024323458131173333,5
MCNS,merge_errors,2.0,basic_structure,metric_weight_variance,420.6071279787525,0.6096891058705928,5
