dataset,error_model,error_rate,error_rate_percent,analysis_name,metric_name,category,real_n,null_n,real_baseline_mean,null_baseline_mean,real_perturbed_mean,null_perturbed_mean,real_mean_relative_change,real_std_relative_change,null_mean_relative_change,null_std_relative_change,effect_difference,cohens_d,test_name,p_value_raw,p_value_adjusted,is_significant,interpretation
BANC,merge_errors,0.075,7.5%,basic_structure,weight_variance,secondary_emergent,5,5,89.45748753848277,89.45748753848277,104.29162198249466,89.65932056414732,0.16582328491654277,0.001843192628298451,0.0022561892941352,9.510154758869282e-05,0.16356709562240757,125.33226930210704,welch_t_test,3.5568005783044506e-09,1.8026512021861192e-08,True,"At 7.5% error rate, the secondary change in weight variance was significantly greater in Real (+16.58%) than Null (+0.23%) (difference = +16.36%, d = 125.33, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18288.4,16972.8,-0.0030853093485963476,0.00031691342281272574,-0.00018850141376054,0.00010537549375590135,-0.0028968079348358077,-12.266567536882949,welch_t_test,8.405066306068751e-06,2.2765139104291474e-05,True,"At 7.5% error rate, the secondary change in scc count was significantly less in Real (-0.31%) than Null (-0.02%) (difference = -0.29%, d = -12.27, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,135053.0,139280.2,-0.031218392453642267,5.12279217283662e-05,-0.014203713009689459,1.2661139255599664e-05,-0.01701467944395281,-455.99178203410924,welch_t_test,1.553892687127011e-12,1.3500703995947668e-11,True,"At 7.5% error rate, the secondary change in scc max size was significantly less in Real (-3.12%) than Null (-1.42%) (difference = -1.70%, d = -455.99, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,149541.0,151948.0,-0.028651787570151736,0.0,-0.0130555086452149,0.0,-0.015596278924936837,0.0,welch_t_test,0.0,0.0,True,"At 7.5% error rate, the secondary change in wcc max size was significantly less in Real (-2.87%) than Null (-1.31%) (difference = -1.56%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,in_degree_max,secondary_emergent,5,5,4707.0,4707.0,4469.8,4638.4,-0.05039303165498195,0.011530550947944045,-0.014574038665816802,0.001445593867533801,-0.035818992989165147,-4.359049226658019,welch_t_test,0.0020721670244028888,0.003798026683083651,True,"At 7.5% error rate, the secondary change in in degree max was significantly less in Real (-5.04%) than Null (-1.46%) (difference = -3.58%, d = -4.36, p_adj = 0.0038). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,24.911864076281596,25.501697258275094,-0.011888998468316278,0.0010329598769179462,0.011506306451925059,4.55699417194124e-05,-0.023395304920241337,-31.99912120107597,welch_t_test,8.737359621254283e-07,2.731445601223886e-06,True,"At 7.5% error rate, the secondary change in in degree mean was significantly less in Real (-1.19%) than Null (+1.15%) (difference = -2.34%, d = -32.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,in_degree_std,secondary_emergent,5,5,61.05158966286431,61.05158966286431,59.22864684892967,64.44514402649854,-0.02985905566097769,0.0008321970442237376,0.05558502870070936,0.0030338639386222,-0.08544408436168704,-38.41030846198555,welch_t_test,7.388490308144822e-08,2.8905848047654303e-07,True,"At 7.5% error rate, the secondary change in in degree std was significantly less in Real (-2.99%) than Null (+5.56%) (difference = -8.54%, d = -38.41, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,in_degree_variance,secondary_emergent,5,5,3727.29660036276,3727.29660036276,3508.0346726323614,4153.204034411663,-0.05882599407545377,0.0016147587502515675,0.11426711628139578,0.006394558194180508,-0.17309311035684954,-37.115988569358116,welch_t_test,1.1256996868898053e-07,4.160735306791601e-07,True,"At 7.5% error rate, the secondary change in in degree variance was significantly less in Real (-5.88%) than Null (+11.43%) (difference = -17.31%, d = -37.12, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,out_degree_max,secondary_emergent,5,5,4782.0,4782.0,4528.4,5151.2,-0.053032204098703475,0.011386444383762866,0.07720618987871182,0.08495119835826855,-0.1302383939774153,-2.1489089211943027,welch_t_test,0.025873569040017936,0.04327354421942999,True,"At 7.5% error rate, the secondary change in out degree max was significantly less in Real (-5.30%) than Null (+7.72%) (difference = -13.02%, d = -2.15, p_adj = 0.0433). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,24.911864076281596,25.501697258275094,-0.011888998468316278,0.0010329598769179462,0.011506306451925059,4.55699417194124e-05,-0.023395304920241337,-31.99912120107597,welch_t_test,8.737359621254283e-07,2.731445601223886e-06,True,"At 7.5% error rate, the secondary change in out degree mean was significantly less in Real (-1.19%) than Null (+1.15%) (difference = -2.34%, d = -32.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,out_degree_std,secondary_emergent,5,5,58.00744650135605,58.00744650135605,56.876976436863345,60.81163127927901,-0.019488361110090724,0.0009565112714018174,0.04834180690676368,0.004855818438107864,-0.0678301680168544,-19.38246640864294,welch_t_test,3.289818319583475e-06,9.405506221373268e-06,True,"At 7.5% error rate, the secondary change in out degree std was significantly less in Real (-1.95%) than Null (+4.83%) (difference = -6.78%, d = -19.38, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,out_degree_variance,secondary_emergent,5,5,3364.863849607683,3364.863849607683,3234.992911447839,3698.1179708732757,-0.038596194070373985,0.001876193837717251,0.0990394072867014,0.0101887407858761,-0.13763560135707537,-18.78815442346753,welch_t_test,4.108511008001887e-06,1.159744246562558e-05,True,"At 7.5% error rate, the secondary change in out degree variance was significantly less in Real (-3.86%) than Null (+9.90%) (difference = -13.76%, d = -18.79, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,total_degree_max,secondary_emergent,5,5,9489.0,9489.0,8998.2,9352.2,-0.051723047739487826,0.011454647071141919,-0.01441669301296232,0.0010987384566532516,-0.037306354726525506,-4.584872987609137,welch_t_test,0.001791410555587203,0.0033106454742757975,True,"At 7.5% error rate, the secondary change in total degree max was significantly less in Real (-5.17%) than Null (-1.44%) (difference = -3.73%, d = -4.58, p_adj = 0.0033). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,total_degree_std,secondary_emergent,5,5,111.71935962728317,111.71935962728317,109.02232354186972,118.17619136413501,-0.024141170289654967,0.0008143571757083376,0.057795101568725915,0.0035266289362850243,-0.08193627185838089,-32.01479716551884,welch_t_test,2.7558835840729687e-07,9.503536689406268e-07,True,"At 7.5% error rate, the secondary change in total degree std was significantly less in Real (-2.41%) than Null (+5.78%) (difference = -8.19%, d = -32.01, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,degree_distribution,total_degree_variance,secondary_emergent,5,5,12481.215315530224,12481.215315530224,11885.87365227815,13965.736389547426,-0.04769901393426793,0.0015894974465349037,0.11894042659211476,0.007470255913274802,-0.1666394405263827,-30.856186167792085,welch_t_test,3.8667307119585e-07,1.293421423150118e-06,True,"At 7.5% error rate, the secondary change in total degree variance was significantly less in Real (-4.77%) than Null (+11.89%) (difference = -16.66%, d = -30.86, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.075,7.5%,reciprocity,reciprocity,secondary_emergent,5,5,0.1299390807959521,0.0039814147180015,0.13017071285262988,0.0059092174672323,0.0017826204037992457,0.0003826208491653657,0.48420043772745525,0.012992473595807526,-0.482417817323656,-52.48778562688506,welch_t_test,1.2347179866283294e-07,4.5138050986576635e-07,True,"At 7.5% error rate, the secondary change in reciprocity was significantly less in Real (+0.18%) than Null (+48.42%) (difference = -48.24%, d = -52.49, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,basic_structure,edge_count,secondary_emergent,5,5,3990039.0,3990039.0,3764995.8,3983063.0,-0.056401253220833183,0.0010337056240694686,-0.0017483538381454,6.472777218421496e-05,-0.05465289938268778,-74.62452400052717,welch_t_test,2.7563566963252857e-08,1.1525016436510102e-07,True,"At 10.0% error rate, the secondary change in edge count was significantly less in Real (-5.64%) than Null (-0.17%) (difference = -5.47%, d = -74.62, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,152381.0,155582.0,-0.037159899407311923,0.0,-0.016933944977316,0.0,-0.020225954429995925,0.0,welch_t_test,0.0,0.0,True,"At 10.0% error rate, the secondary change in node count was significantly less in Real (-3.72%) than Null (-1.69%) (difference = -2.02%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,basic_structure,total_synapses,secondary_emergent,5,5,23556214.0,23556214.0,23541898.6,23556106.4,-0.0006077122580054672,4.523681874989598e-05,-4.567796845452329e-06,1.0615457679308206e-06,-0.0006031444611600149,-18.85058106714057,welch_t_test,7.469490233933923e-06,2.031336978252762e-05,True,"At 10.0% error rate, the secondary change in total synapses was significantly less in Real (-0.06%) than Null (-0.00%) (difference = -0.06%, d = -18.85, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,basic_structure,weight_max,secondary_emergent,5,5,913.0,913.0,1024.0,913.0,0.12157721796276014,0.047993214239225944,0.0,0.0,0.12157721796276014,3.5825095952418615,welch_t_test,0.004789319693605431,0.008566991644443939,True,"At 10.0% error rate, the secondary change in weight max was significantly greater in Real (+12.16%) than Null (+0.00%) (difference = +12.16%, d = 3.58, p_adj = 0.0086). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,basic_structure,weight_mean,secondary_emergent,5,5,5.903755326702321,5.903755326702321,6.252841312101627,5.914068263388055,0.05912948048853121,0.001165149382776032,0.0017468435114660597,6.508127301381876e-05,0.057382636977065145,69.54044327053847,welch_t_test,3.748819612368692e-08,1.5386259636040828e-07,True,"At 10.0% error rate, the secondary change in weight mean was significantly greater in Real (+5.91%) than Null (+0.17%) (difference = +5.74%, d = 69.54, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,basic_structure,weight_std,secondary_emergent,5,5,9.45819684392764,9.45819684392764,10.653993835178007,9.471803075778272,0.12642970018308441,0.0052000038259589505,0.0014385650959851599,3.1882678147953046e-05,0.12499113508709926,33.99244345099564,welch_t_test,7.167389949942892e-07,2.272504206877628e-06,True,"At 10.0% error rate, the secondary change in weight std was significantly greater in Real (+12.64%) than Null (+0.14%) (difference = +12.50%, d = 33.99, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,basic_structure,weight_variance,secondary_emergent,5,5,89.45748753848277,89.45748753848277,113.50951978722898,89.71505357906992,0.2688655014863853,0.011712679449260122,0.00287920047470984,6.385778987812097e-05,0.2659863010116755,32.11526836674011,welch_t_test,8.995164463756543e-07,2.798960477327036e-06,True,"At 10.0% error rate, the secondary change in weight variance was significantly greater in Real (+26.89%) than Null (+0.29%) (difference = +26.60%, d = 32.12, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18266.6,16972.8,-0.004273644044698828,0.00035452957299556513,-0.00018850141376054,0.00010537549375590135,-0.004085142630938288,-15.620206553650316,welch_t_test,3.7077260162178675e-06,1.051046061377014e-05,True,"At 10.0% error rate, the secondary change in scc count was significantly less in Real (-0.43%) than Null (-0.02%) (difference = -0.41%, d = -15.62, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.1,10.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,133608.0,138610.2,-0.04158387432301568,5.80553568962323e-05,-0.018945833657732104,1.2661139255550594e-05,-0.022638040665283573,-538.7926301762598,welch_t_test,1.340319235927479e-12,1.2117210389668696e-11,True,"At 10.0% error rate, the secondary change in scc max size was significantly less in Real (-4.16%) than Null (-1.89%) (difference = -2.26%, d = -538.79, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
